1.720789497431824411e-01,1.981864776981668297e-01,1.886600438331306473e-01,2.061173427741266329e-01,1.903791768360520997e-01,1.766640384624744153e-01,1.980712326591153039e-01,1.851899692177830514e-01,2.006619215624646513e-01,2.002266329754738561e-01,1.830125475563827986e-01,1.878587115552246001e-01,1.982620843161433111e-01,2.119823610035640737e-01,1.912522008261494377e-01,2.089297132175623462e-01,1.867921444103719519e-01,1.836739219524682887e-01,1.996912696093491590e-01,1.784208524335783308e-01,1.976014439648925425e-01,1.800575277333992252e-01,1.857272900368003299e-01,1.999459831669980758e-01,1.875729234329057415e-01,1.568355300237112837e-01,1.475143840307859555e-01,1.462591673634094924e-01,9.605686239025137962e-02
9.173969733137765648e-02,2.856423157510814548e-01,2.135994456662903274e-01,4.009875492379013084e-01,2.835729992699225713e-03,2.299240534620993880e-04,1.449287950322766527e-01,9.396229651484461209e-02,3.546195317897112842e-01,2.967553116684162884e-01,1.187940942887513555e-02,3.908708908855689813e-03,1.627862298511663641e-01,1.205568453652941102e-01,2.269350407670920888e-01,2.941495057291791393e-01,3.487181477508507349e-02,1.762751076542762047e-03,8.499525842982273705e-02,3.389080548031345175e-01,1.931362049081634946e-01,1.484542971853621829e-01,1.309034277710885985e-01,2.299240534620993880e-03,3.065654046161325058e-02,1.215531829302965439e-01,1.105934697152698015e-01,1.791108376469754127e-01,1.445455882765064870e-01
2.102066191493267289e-01,1.863344777640442429e-01,2.239435906129809417e-01,2.004214764621196632e-01,2.253138797862728748e-01,1.853390656288342597e-01,2.146746138475268406e-01,1.800332775500722016e-01,1.909111016039612974e-01,2.235523837039219419e-01,1.714785551412666698e-01,1.309591752864627812e-01,2.301276417525523754e-01,1.966464362888588890e-01,1.954358958533859436e-01,2.098885416624693134e-01,1.604409823495585863e-01,1.527453531530241493e-01,1.905064048014864786e-01,1.571047187095073461e-01,1.611445867903525120e-01,1.730774625082373841e-01,1.830337138435083610e-01,1.852730361505357248e-01,1.871112116270397807e-01,1.679356831336361877e-01,1.608151493932502007e-01,1.483227980958036762e-01,1.242262984831842693e-01
3.611455731154398774e-01,2.953220350267345973e-01,3.790312738283266314e-01,2.107809031687292167e-01,2.067254245187142014e-01,1.023228459388404316e-01,3.717522095847098917e-01,9.192418273367372605e-02,3.838146589027032762e-01,4.533817157452686014e-02,2.495679169240010674e-03,4.615966596773503072e-01,1.778171408083507599e-01,0.000000000000000000e+00,1.455812848723339560e-03,7.279064243616697799e-04,1.247839584620005337e-03,8.318930564133368913e-03,1.351826216671672340e-03,1.039866320516671114e-04,0.000000000000000000e+00,2.079732641033342228e-04,0.000000000000000000e+00,1.632590123211173638e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.039866320516671114e-03,1.247839584620005337e-03,0.000000000000000000e+00
1.707652997792990790e-01,1.815889860883815043e-01,2.230347106066544183e-01,1.868215649665413147e-01,2.087208765677286970e-01,1.777640942552215775e-01,2.002897296918250691e-01,1.722223175342614265e-01,1.709661462412890298e-01,2.246379586804340411e-01,2.029465407855169656e-01,1.914049164653738866e-01,2.123026384732165373e-01,1.764832576072679904e-01,1.628477208303259482e-01,1.929658810734714014e-01,1.719324996132320371e-01,1.578001321145253155e-01,1.664277209247436995e-01,1.836467814182436709e-01,2.037446412002666130e-01,1.544747137197352016e-01,1.913767274882524905e-01,1.827139024566323544e-01,1.612797089779480775e-01,1.733366630360917426e-01,1.781913334397177973e-01,1.858666633665539136e-01,1.927773672889720458e-01
3.378293206262307224e-01,4.405953751540976626e-02,1.156340486609004625e-02,0.000000000000000000e+00,6.068316741691699712e-02,1.069565533853217704e-01,3.829167163519596184e-01,2.023299354005089201e-01,1.308147237671520025e-01,2.859817805172492067e-01,2.801308953200480900e-01,2.207523171700745968e-01,0.000000000000000000e+00,8.973992836247659741e-03,9.823952510165389479e-03,7.096174952010815030e-03,0.000000000000000000e+00,4.743960970703608830e-03,4.249798369588649559e-03,2.362097233329505178e-02,0.000000000000000000e+00,6.819443895386437422e-03,2.211871802590557601e-01,2.846376582422165402e-01,2.846376582422165402e-01,2.846376582422165402e-01,2.846376582422165402e-01,2.846376582422165402e-01,1.093087673666289818e-02
2.407371386996834395e-01,2.501234702503616902e-01,3.054181128436704307e-01,2.933673921091201064e-01,1.778424551171107482e-01,1.346364543161367444e-01,1.633682656804839317e-01,1.712462784602961086e-01,1.728575755165216998e-01,1.639863093424475948e-01,1.496667612836664329e-01,1.251624520630578441e-01,1.634526313365639583e-01,1.936336185376179575e-01,1.866907599167465792e-01,1.770781196680062397e-01,1.439384202107349409e-01,1.323594513510074344e-01,1.647172464287328109e-01,1.756760842288204172e-01,2.029183634013874415e-01,1.827751497757946486e-01,1.738156910499008001e-01,1.487916198079165808e-01,1.524823128492572011e-01,1.656301350124607386e-01,1.787915252605596084e-01,1.822103347545742658e-01,1.734824032209330291e-01
1.394652256121554912e-01,4.356004481183153310e-01,2.408667979458842534e-01,1.278938750155137749e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.320673112009946415e-01,1.755495689201040099e-01,1.219559451040791997e-01,1.452509009104763493e-01,2.892837649160430371e-03,0.000000000000000000e+00,1.486005023989779017e-01,1.412922809695199566e-01,1.339840595400620393e-01,1.609331260611881476e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.811829896053111788e-02,5.328911458979740043e-03,4.567638393411205906e-04,0.000000000000000000e+00,1.918408125232706485e-01,5.896821165893866290e-01,2.277729012181054502e-01,1.122116498648019628e-01,6.409919212087059059e-02
1.928350912123451832e-01,1.946590298224458171e-01,1.962148707933519809e-01,1.932009921425557331e-01,1.892655361398275227e-01,1.782193302959629300e-01,1.859612956860282607e-01,1.844517058649386421e-01,1.848238354600242050e-01,1.858422884294802513e-01,1.831776125860381521e-01,1.834292771519453746e-01,1.870112895542130615e-01,1.885427459647574799e-01,1.858210844639482939e-01,1.837331564829750019e-01,1.776930743764170706e-01,1.809397990737109385e-01,1.873190121039953471e-01,1.792710469863471878e-01,1.873626127581204115e-01,1.916544279065698075e-01,1.909951171033110184e-01,1.839263776188848065e-01,1.903273247138394519e-01,1.821937485853560856e-01,1.742674412199474443e-01,1.782402692119257059e-01,1.815459674383552990e-01
1.955975496652364864e-01,1.551941242296979717e-01,1.719575392622244014e-01,2.209620407858803315e-01,1.650870374631791260e-01,1.442378827798679042e-01,2.301785675894776617e-01,2.057128782562920588e-01,2.002378043170972288e-01,2.090521554056284648e-01,1.646787681766726796e-01,1.397987159855402228e-01,2.257211200808287577e-01,1.790595967760046925e-01,2.026051568216906407e-01,2.276436418702733611e-01,1.855614375029060459e-01,1.867953857195860379e-01,1.789651464186785557e-01,2.270769397263166234e-01,2.538551394211320811e-01,2.031627186084867809e-01,1.812350017802256685e-01,1.617020585280397604e-01,1.741085699806838027e-01,1.359445320494904463e-01,1.321695645421657739e-01,1.512089285076796963e-01,5.295313581703184336e-02
1.849065223103497635e-01,1.518566191227989359e-01,1.858336489550005133e-01,1.702502353008704672e-01,1.707642381556768452e-01,1.269635089021756147e-01,2.114761465153415509e-01,2.114617352203469747e-01,2.108900871855623194e-01,1.741316774194084094e-01,2.145697711741762492e-01,1.839745919007007846e-01,1.798145314122678029e-01,2.067732605821130387e-01,1.936637859020510777e-01,1.795839506923546380e-01,2.177882937229639049e-01,1.855886569400927999e-01,1.970360289307808432e-01,1.991160591749973341e-01,1.864437271097707238e-01,1.915549330678454343e-01,1.966277089059346450e-01,1.958831253312151022e-01,1.551856282665449727e-01,1.601527212746739759e-01,1.891530505687501751e-01,1.747561668691731684e-01,1.417783201565951945e-01
1.608239887012351266e-01,1.661319706006288976e-01,1.662415205185603095e-01,1.639803931478391874e-01,1.683407965614187318e-01,1.698051211814969874e-01,1.629164881221949746e-01,1.573416418679391693e-01,1.651541024198395491e-01,1.679725043899322479e-01,1.758807236958276621e-01,1.760891335337076424e-01,1.697227515884443816e-01,1.939779632126164832e-01,2.020528414740168921e-01,1.999307086895006635e-01,2.038037696163760015e-01,2.046483943150172180e-01,1.990826546591965007e-01,2.010800188410091505e-01,2.021701935316886634e-01,1.958211223275948265e-01,1.983441915675374090e-01,2.029214632901560345e-01,2.111449760054741609e-01,1.931847866930621882e-01,1.921505314392598363e-01,1.979979849482917387e-01,1.939809823371426989e-01
2.010749429665997234e-01,2.094484136620439196e-01,2.179415053674230163e-01,1.588886001295523598e-01,1.614724139441465478e-01,1.366071933456751430e-01,1.685460029982979724e-01,1.152109820353163366e-01,1.870314364002404750e-01,1.701808234674085096e-01,1.552441466935352010e-01,2.274234640882641101e-01,1.862897861386439979e-01,1.915531105757803387e-01,1.756435162544363882e-01,1.518708342133705536e-01,1.548135110577695261e-01,1.993125267535586220e-01,1.697262636296558158e-01,2.186751808950238296e-01,1.780439111871303937e-01,1.715205787786795721e-01,1.478675177475486657e-01,1.682509378404585254e-01,1.310408290167036915e-01,1.852371212512167187e-01,2.215859588034401473e-01,2.186034082890628838e-01,3.024577362534396907e-01
1.920376764451535712e-01,2.070240843147008181e-01,2.040307247530972479e-01,2.233263605502694149e-01,2.090239782167848115e-01,1.885946149640685965e-01,2.042085448025595940e-01,2.097445648845125965e-01,2.271440074439601275e-01,2.214973068452389671e-01,1.902179292100014962e-01,1.798458685305211191e-01,1.975846648666061134e-01,2.096933793001813928e-01,1.922174907381612730e-01,1.942878479121817603e-01,1.876599794891375406e-01,1.629712443974307146e-01,1.809051442270379340e-01,1.773238151934738438e-01,1.866615282207545468e-01,1.707009323792930411e-01,1.775265632872533306e-01,1.687894499410538540e-01,1.551425089861482309e-01,1.405685771565687858e-01,1.340683403204283586e-01,1.359851407414551794e-01,8.178691916102866222e-02
2.562285987921323893e-01,1.760665391861863383e-01,1.176538755973574601e-01,9.984008457381390866e-02,4.971290518198202835e-02,7.021947856954961764e-02,1.058470606166367345e-01,9.631875379009018079e-02,1.768950876058860422e-01,2.756994866550753209e-01,1.781379102354355842e-02,5.799838937897903307e-03,1.367104892504505780e-02,1.402318200341743093e-01,1.485173042311712932e-01,1.632240386808409827e-01,4.391306624408412157e-02,5.489133280510515717e-02,1.162039158628829921e-01,3.695325951860664038e-01,4.644013892416821165e-01,2.232937991090692686e-01,1.290464163682283338e-01,1.594955707921923496e-02,5.716984095927932913e-02,2.259865814730933065e-01,3.407405376015018028e-01,1.891161767964566198e-01,1.783450473403605241e-01
1.925964033453456958e-01,1.986205608686979485e-01,1.976620576116893402e-01,1.964893688639343938e-01,1.982580326564084283e-01,1.951617719808361739e-01,1.860695069888931297e-01,1.913695355244122431e-01,1.908908786081715547e-01,1.901856336996164687e-01,1.941008838988848573e-01,1.921824154930478479e-01,1.932434922062017391e-01,1.940676900469906763e-01,1.942175732566880642e-01,1.940484758631081386e-01,1.924224801368337179e-01,1.898044205187626732e-01,1.853821453662914676e-01,1.876682350268870092e-01,1.831393256076599418e-01,1.791713267884990912e-01,1.793196642702866439e-01,1.816990634990797160e-01,1.788117433188716743e-01,1.620856835943680352e-01,1.646653305639408649e-01,1.518470963049828037e-01,1.329351677257525899e-01
2.170388174375234569e-01,2.091340604815644100e-01,2.391947017868752412e-01,2.532342834990201630e-01,7.640324854399319077e-02,5.952190318041961775e-02,1.715705990146652871e-01,2.267558157295052335e-01,2.521060398656986279e-01,2.066307699201322123e-01,6.796257586220641467e-02,4.084241952623983429e-02,1.631510809010032759e-01,2.385741677885483969e-01,1.879512862659524497e-01,2.204517544283211283e-01,7.055048469613769968e-02,5.917637856771489763e-02,1.577002538475185955e-01,2.193164592722913198e-01,1.961028465167005685e-01,2.195350564762473533e-01,2.210863914720644918e-01,5.944433643062876221e-02,6.220148180955828443e-02,1.506346280938424265e-01,2.128008522898593990e-01,2.576908458506402821e-01,2.425230205051737975e-01
5.794563797831012719e-01,1.501802085217670835e-01,4.837663354152496598e-02,2.666030958359865144e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.958987852752961667e-01,7.974170363987632612e-04,2.121129316820710153e-01,2.078600408212775974e-01,6.671722537869652359e-02,0.000000000000000000e+00,1.063222715198351015e-02,1.063222715198351015e-03,3.136507009835134974e-02,1.310421996481967444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.371362120826118414e-01,8.239976042787219498e-03,1.137648305262235482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.063222715198351015e-03,2.923862466795465291e-03,0.000000000000000000e+00,5.316113575991755075e-04
1.557724620566297569e-01,1.642137359882256120e-01,1.864227964978513730e-01,1.862895388846079192e-01,1.769067944984709928e-01,1.691450802246552421e-01,1.918256885079737406e-01,1.824193802755925409e-01,1.965717721601380752e-01,2.030266409382229242e-01,1.914283533075100685e-01,1.804657478277776061e-01,1.983022251906510214e-01,1.889400653138768871e-01,1.971448882366078625e-01,2.012257672177845957e-01,1.797574781964125512e-01,1.724185589109565597e-01,1.915545688517609479e-01,1.856343556194943178e-01,1.978493659846692343e-01,1.757207475708428834e-01,1.921033085355642323e-01,1.742817278570981399e-01,1.715504884832223520e-01,1.878731918615071383e-01,2.049347707863937718e-01,1.962849432730957855e-01,1.735870006661033582e-01
1.750051369155342096e-01,1.980710860311733212e-01,1.479381558630973315e-01,2.490642380656608312e-01,1.976109673584415805e-01,1.967707506517140381e-01,1.991113543347407533e-01,2.600470707321707042e-01,2.516649088245793697e-01,1.717442958870440406e-01,2.114945481791298265e-01,1.678432897486662190e-01,2.131949867522688613e-01,2.312396407872267801e-01,1.345947143538767932e-01,2.278987791200006441e-01,1.914493781757730106e-01,7.179851810583588734e-02,1.361751219689119052e-01,1.941900850524795052e-01,1.612415870529499140e-01,1.947702346833151688e-01,2.104742850352464001e-01,1.152497249394596052e-01,6.887776479197350865e-02,1.809266641819949062e-01,1.801064526349513695e-01,1.477581094259414474e-01,1.230717423758992263e-01
2.548822607122512851e-01,8.192644094322362736e-02,8.386976476085316115e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.693817078868924797e-03,1.667167275124276093e-02,2.480294872500840297e-01,1.131219022262238971e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.066782495677680992e-01,4.704889242682006728e-03,1.731603801708834212e-01,7.558506848569571113e-02,0.000000000000000000e+00,7.671015069590227456e-03,1.585343114381980445e-01,2.233799588264674396e-01,1.907525747304769925e-01,9.205218083508272600e-03,2.045604018557394194e-04,4.500328840826266913e-02,0.000000000000000000e+00,1.122013804178730728e-01,4.522830485030398529e-01,2.625532757818415108e-01,6.378193329861955307e-01
2.149927180106929459e-01,1.683891705357425661e-01,1.646534152271293128e-01,1.502707572889682708e-01,1.629723253382533432e-01,1.592365700296400899e-01,1.118858714929670400e-01,1.144075063262809944e-01,1.751135300912464166e-01,1.531659676531435255e-01,1.911772779182834281e-01,1.407445812520044526e-01,2.192888366155981705e-01,1.520452410605595550e-01,1.976214558256413067e-01,1.922980045108673985e-01,1.625053559246766866e-01,1.614780232148080308e-01,2.068674502144590976e-01,1.583960250852020912e-01,2.216236836834814816e-01,1.309382235668946626e-01,2.203161693254668263e-01,2.632773553745192952e-01,1.340202216965006021e-01,2.588878428868987003e-01,2.329243434920365841e-01,1.969676986466339652e-01,2.407694296401244050e-01
3.243043350909164402e-01,3.281082327814628385e-01,3.330347329790130373e-01,3.138305702634417993e-01,3.215411504618536642e-01,3.187682433076093891e-01,3.249320825524265599e-01,3.243412377141191016e-01,3.174689433056637755e-01,1.497027694864248026e-01,1.082956359084927961e-01,9.462074309391899085e-02,8.492585459313727048e-02,6.840610256641538323e-02,5.869139300600954845e-02,3.333942515482927332e-02,2.255005426821778472e-02,1.604845127565955945e-02,1.312073573703397868e-02,1.121240816322321802e-02,1.042496419693667714e-02,9.456552344813689767e-03,9.616517427633794468e-03,8.283994321684052045e-03,7.613328088792710967e-03,7.479415076210266071e-03,7.043700915936499350e-03,6.602346616745300920e-03,5.762476216331014617e-03
1.809566579850020174e-01,1.967914835566040854e-01,1.991785333258389301e-01,1.893580396457478221e-01,1.988744378931220913e-01,1.771147202631610518e-01,2.190401389411294475e-01,2.568393999830183017e-01,2.704243168628852612e-01,1.905465956507456926e-01,1.842420811894526500e-01,1.613295834877545576e-01,1.772379484777260594e-01,1.894852429640084823e-01,1.920630977106342896e-01,1.838266828532577335e-01,1.832820936469543582e-01,1.576347246026524873e-01,1.733522846152330266e-01,2.042925042302863037e-01,2.086512054325611043e-01,1.774545916291387082e-01,1.708897078757809218e-01,1.632634714356858696e-01,1.401065048567056159e-01,1.461844384073469061e-01,1.432031106356131123e-01,1.384329862008390477e-01,1.376359779098622060e-01
6.358313470882568375e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.947074609910808104e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.790347825520816061e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.507672568747784103e-01,2.210305957433106403e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.595746876738647069e-01,1.716696239608620222e-01,1.557628345840901263e-01,1.550271660106525839e-01,1.426897315642629005e-01,1.455206932227873784e-01,1.756367848605845106e-01,1.809989913514181981e-01,1.592804202444896844e-01,1.798982131896820214e-01,1.304912567373002763e-01,1.422265328328392586e-01,1.970093192681553473e-01,2.288501450059005071e-01,2.151966812225836467e-01,1.946715280236760437e-01,1.776612357867478342e-01,1.746885898103761048e-01,2.170304032593372290e-01,2.052024874175135405e-01,2.181884000878963337e-01,2.320652891416646324e-01,2.186815705019415079e-01,1.585719986552535099e-01,1.790508319810187599e-01,2.119243184199966212e-01,2.022516390285029331e-01,2.104230095905000042e-01,1.826774055782238726e-01
2.058108373975598426e-01,1.879766329456345753e-01,1.907161737064705653e-01,1.703240438380391741e-01,1.915846540594432490e-01,1.929721108178701350e-01,1.907510185109059508e-01,2.068825791097388955e-01,1.910915472815244154e-01,1.888451132986072589e-01,1.987135842759721605e-01,1.882759814928294251e-01,1.960965282822423328e-01,1.843533012359376277e-01,1.932065213204353926e-01,1.902748061836224691e-01,1.974385812045867383e-01,1.857719071377234021e-01,1.925845943564221396e-01,1.934266771302770860e-01,1.864635237106073984e-01,1.705204418266749455e-01,1.714475248052889367e-01,1.819468979235671358e-01,1.774851791010916835e-01,1.483961028165393659e-01,1.620816637343252264e-01,1.613974384835941689e-01,1.747144891968967773e-01
1.747410228672092725e-01,2.239891203662972285e-01,2.274982965443698990e-01,1.859464604358276596e-01,2.957544316746847993e-02,3.313778868157254975e-02,1.923799500956275554e-01,2.224870866234100741e-01,1.539651048129381528e-01,5.623986518721758865e-02,3.820216793856377746e-02,1.791806624258315134e-02,3.499871544267168372e-02,4.401091789999466569e-02,2.879252469440605200e-01,2.663384965153104966e-01,4.288106950932733114e-02,3.377582071394939767e-02,1.838861486646107546e-01,2.980407131240351837e-01,2.598385451854713923e-01,2.205995751942952110e-01,1.783698300513525958e-01,4.136574343243231561e-02,2.303561483560578535e-02,2.065894551500202792e-01,3.111735391237919202e-01,2.627362739991829232e-01,2.728251555111417814e-01
1.391819028170697692e-01,1.591463464209563194e-01,1.660403142162779622e-01,1.412575060242633740e-01,1.286953412052153078e-01,1.952258368643677577e-01,1.377919899551097727e-01,1.544577070332778801e-01,1.808078074429692594e-01,1.709804616456443993e-01,1.330556964121641372e-01,1.393857567034905709e-01,1.937035513488877536e-01,1.849960782003420845e-01,1.889301934629565027e-01,1.560567686877994964e-01,1.810831425622908553e-01,1.507353880162954629e-01,3.078776124629589717e-01,1.825657162817148627e-01,1.980109574944285689e-01,2.065172242096238453e-01,1.974311652720109611e-01,2.498798580497057498e-01,2.347655484707920348e-01,2.159871638424447071e-01,1.454987258430442132e-01,1.959221170218829744e-01,2.262275123187519887e-01
1.708952389190358800e-01,1.833596568866343035e-01,1.718520053495165567e-01,1.669359013403647340e-01,1.880773531106634255e-01,1.948893537332101189e-01,1.638319217686670659e-01,1.876055834882605078e-01,1.726103639948745050e-01,1.760273869608769137e-01,2.089322158580070588e-01,1.909696977115634964e-01,1.943294028729748990e-01,1.900834762713486947e-01,1.812080346835256983e-01,1.876011744263688941e-01,2.044746542855832849e-01,1.844046045549472823e-01,1.951715336942735635e-01,1.766314284400282986e-01,1.755644354622572234e-01,1.733378592069911572e-01,1.934255451851936147e-01,2.006960882444683847e-01,1.773677417759281782e-01,2.035487512883439321e-01,1.871161776182911352e-01,1.904758827797025100e-01,1.835801099812151005e-01
